run number,time (s),cart_pos (m),cart_vel (m/s),pole_ang (rad),pole_ang_vel (rad/s)
3,0.32,0.11009201,0.014740739,-0.20414972,-0.37581867
4,0,-0.029249169,0.011278918,0.03667833,-0.01658906
4,0.02,-0.029023591,0.20585619,0.036346547,-0.29747766
4,0.04,-0.024906468,0.40044168,0.030396994,-0.5784796
4,0.06,-0.016897634,0.5951247,0.018827403,-0.8614339
4,0.08,-0.0049951393,0.7899853,0.0015987256,-1.148138
4,0.1,0.010804567,0.9850863,-0.021364035,-1.4403192
4,0.12000000000000001,0.030506292,1.1804649,-0.050170418,-1.7396007
4,0.14,0.05411559,0.9859489,-0.08496243,-1.4629378
4,0.16,0.07383457,0.79196465,-0.114221185,-1.1979599
4,0.18,0.08967386,0.5984909,-0.13818039,-0.9431484
4,0.19999999999999998,0.10164368,0.40547392,-0.15704335,-0.6968785
4,0.21999999999999997,0.109753154,0.21283804,-0.17098092,-0.45746168
4,0.23999999999999996,0.11400992,0.020493403,-0.18013015,-0.22317562
4,0.25999999999999995,0.11441979,0.21767136,-0.18459366,-0.5668295
4,0.27999999999999997,0.118773215,0.025553085,-0.19593026,-0.33751082
4,0.3,0.11928427,-0.16631985,-0.20268047,-0.11244373
4,0.32,0.11595788,0.031042254,-0.20492935,-0.46160793
5,0,0.0042394698,-0.039525647,-0.0029032405,0.002527751
5,0.02,0.0034489569,0.15563782,-0.0028526855,-0.29106978
5,0.04,0.0065617133,0.35080034,-0.0086740805,-0.58465105
5,0.06,0.01357772,0.5460427,-0.0203671,-0.8800537
5,0.08,0.024498574,0.74143535,-0.037968177,-1.1790694
5,0.1,0.039327282,0.9370292,-0.061549563,-1.4834087
5,0.12000000000000001,0.058067866,0.74270946,-0.09121774,-1.2105652
5,0.14,0.07292205,0.5488759,-0.115429044,-0.9478045
5,0.16,0.08389957,0.3554815,-0.13438514,-0.6935041
5,0.18,0.0910092,0.55218637,-0.14825521,-1.0252916
5,0.19999999999999998,0.10205293,0.35931602,-0.16876104,-0.7825872
5,0.21999999999999997,0.10923925,0.16686556,-0.18441279,-0.5473931
5,0.23999999999999996,0.11257656,-0.02525213,-0.19536065,-0.31801343
5,0.25999999999999995,0.11207152,-0.21713315,-0.20172092,-0.0927383
5,0.27999999999999997,0.107728854,-0.019777436,-0.20357569,-0.44167385
6,0,-0.017908636,-0.0025375881,-0.039545286,-0.010448392
6,0.02,-0.01795939,0.19312853,-0.039754257,-0.31534138
6,0.04,-0.014096819,0.38879353,-0.046061084,-0.6202917
6,0.06,-0.006320948,0.5845275,-0.05846692,-0.92711836
6,0.08,0.0053696022,0.7803881,-0.07700928,-1.2375867
6,0.1,0.020977365,0.5863353,-0.10176102,-0.96998864
6,0.12000000000000001,0.03270407,0.39271563,-0.12116079,-0.7109277
6,0.14,0.040558383,0.58928853,-0.13537934,-1.0391597
6,0.16,0.052344155,0.39619967,-0.15616255,-0.79185647
6,0.18,0.06026815,0.20352696,-0.17199966,-0.5520897
6,0.19999999999999998,0.064338684,0.01118475,-0.18304147,-0.31815246
6,0.21999999999999997,0.06456238,0.20837753,-0.18940452,-0.6625145
6,0.23999999999999996,0.06872993,0.016324908,-0.20265481,-0.43494004
7,0,-0.011492983,0.0076619512,-0.015725274,-0.034242034
7,0.02,-0.011339745,0.20300584,-0.016410114,-0.3318447
7,0.04,-0.007279628,0.39835748,-0.023047008,-0.62965703
7,0.06,0.0006875218,0.59379333,-0.035640147,-0.9295082
7,0.08,0.012563389,0.78937775,-0.05423031,-1.2331746
7,0.1,0.028350944,0.98515344,-0.0788938,-1.5423422
7,0.12000000000000001,0.048054013,0.79106355,-0.109740645,-1.2752837
7,0.14,0.06387528,0.59749895,-0.13524632,-1.0188824
7,0.16,0.07582527,0.40441337,-0.15562397,-0.77154016
7,0.18,0.08391353,0.21173611,-0.17105477,-0.531586
7,0.19999999999999998,0.08814825,0.019380651,-0.18168649,-0.29730895
7,0.21999999999999997,0.08853587,0.21656466,-0.18763267,-0.641339
7,0.23999999999999996,0.09286716,0.024485089,-0.20045945,-0.41311747
7,0.25999999999999995,0.09335686,-0.1673151,-0.2087218,-0.1897195
8,0,-0.0042497744,0.030861625,-0.035692334,0.015921172
8,0.02,-0.003632542,0.22647679,-0.03537391,-0.287806
8,0.04,0.0008969937,0.42208487,-0.041130032,-0.59143233
8,0.06,0.009338691,0.6177578,-0.05295868,-0.8967823
8,0.08,0.021693846,0.81355613,-0.07089432,-1.2056307
8,0.1,0.03796497,0.6194183,-0.095006935,-0.9359809
8,0.12000000000000001,0.050353337,0.8156843,-0.11372656,-1.2569423
8,0.14,0.06666702,0.6221868,-0.1388654,-1.0019345
8,0.16,0.07911076,0.4291659,-0.15890409,-0.7558856
8,0.18,0.08769408,0.23654938,-0.17402181,-0.5171224
8,0.19999999999999998,0.09242506,0.044249725,-0.18436424,-0.2839341
8,0.21999999999999997,0.09331006,0.24145687,-0.19004293,-0.62862825
8,0.23999999999999996,0.0981392,0.04942382,-0.2026155,-0.4013016
9,0,-0.03385084,0.0030237464,-0.03891169,-0.008757023
9,0.02,-0.033790365,0.19868152,-0.03908683,-0.31345868
9,0.04,-0.029816734,0.39433786,-0.045356005,-0.61820763
9,0.06,-0.021929977,0.59006304,-0.05772016,-0.9248236
9,0.08,-0.010128717,0.78591514,-0.07621663,-1.2350727
9,0.1,0.0055895858,0.591851,-0.100918084,-0.9672077
9,0.12000000000000001,0.017426606,0.39821842,-0.120262235,-0.7078561
9,0.14,0.025390973,0.5947828,-0.13441935,-1.035845
9,0.16,0.03728663,0.401679,-0.15513626,-0.78820264
9,0.18,0.045320213,0.20898938,-0.17090032,-0.5480667
9,0.19999999999999998,0.0495,0.016628217,-0.18186164,-0.31372884
9,0.21999999999999997,0.049832564,0.21381189,-0.18813622,-0.6577997
9,0.23999999999999996,0.054108802,0.02173752,-0.20129222,-0.42975834
10,0,-0.029049492,-0.0106250215,0.0010844173,0.047125258
10,0.02,-0.029261993,0.18448137,0.0020269225,-0.24521533
10,0.04,-0.025572365,0.3795743,-0.002877384,-0.5372582
10,0.06,-0.01798088,0.5747366,-0.013622548,-0.83084637
10,0.08,-0.006486147,0.77004206,-0.030239476,-1.1277823
10,0.1,0.008914694,0.96554685,-0.052795123,-1.4297944
10,0.12000000000000001,0.02822563,0.771115,-0.081391014,-1.1540676
10,0.14,0.04364793,0.5771434,-0.10447236,-0.8879759
10,0.16,0.055190798,0.77351624,-0.122231886,-1.2115883
10,0.18,0.07066112,0.58016557,-0.14646365,-0.95957285
10,0.19999999999999998,0.08226443,0.38728368,-0.1656551,-0.71625423
10,0.21999999999999997,0.09001011,0.1947947,-0.17998019,-0.47995353
10,0.23999999999999996,0.093906,0.0026089365,-0.18957926,-0.24896036
10,0.25999999999999995,0.09395818,0.19986111,-0.19455847,-0.5949406
10,0.27999999999999997,0.097955406,0.00791773,-0.20645727,-0.36929756
11,0,-0.025340762,-0.026335202,0.04439214,0.020735392
11,0.02,-0.025867466,0.16812293,0.044806845,-0.25761744
11,0.04,-0.022505006,0.3625775,0.039654497,-0.53583777
11,0.06,-0.015253456,0.5571201,0.028937742,-0.8157668
11,0.08,-0.004111055,0.7518341,0.012622405,-1.0992091
11,0.1,0.010925627,0.94678766,-0.009361777,-1.3879052
11,0.12000000000000001,0.029861381,1.142025,-0.03711988,-1.6835008
11,0.14,0.05270188,0.94735193,-0.070789896,-1.402603
11,0.16,0.07164892,0.75317717,-0.09884196,-1.1328652
11,0.18,0.086712465,0.559478,-0.12149926,-0.8727468
11,0.19999999999999998,0.09790202,0.3661991,-0.13895419,-0.62059873
11,0.21999999999999997,0.105226,0.5629601,-0.15136617,-0.9536166
11,0.23999999999999996,0.11648521,0.3701629,-0.1704385,-0.71205944
11,0.25999999999999995,0.12388846,0.17775933,-0.18467969,-0.47750252
11,0.27999999999999997,0.12744366,-0.014340723,-0.19422974,-0.2482401
11,0.3,0.12715684,0.18294786,-0.19919455,-0.5953536
12,0,0.035491474,0.022273792,-0.002432501,-0.027428253
12,0.02,0.03593695,0.21743055,-0.002981066,-0.32087767
12,0.04,0.04028556,0.41259483,-0.00939862,-0.6144992
12,0.06,0.04853746,0.60784686,-0.021688603,-0.91012746
12,0.08,0.060694393,0.8032555,-0.039891154,-1.2095474
12,0.1,0.0767595,0.99886924,-0.0640821,-1.5144595
12,0.12000000000000001,0.096736886,0.8045788,-0.09437129,-1.2424493
12,0.14,0.11282846,0.61078626,-0.11922028,-0.98075795
12,0.16,0.1250442,0.41744643,-0.13883543,-0.7277746
12,0.18,0.13339312,0.224489,-0.15339093,-0.48181006
12,0.19999999999999998,0.1378829,0.4214055,-0.16302714,-0.818637
12,0.21999999999999997,0.14631101,0.22884543,-0.17939988,-0.5813447
12,0.23999999999999996,0.15088792,0.03663047,-0.19102676,-0.35011068
12,0.25999999999999995,0.15162052,-0.15533438,-0.19802898,-0.12322215
12,0.27999999999999997,0.14851384,0.041992158,-0.20049343,-0.47126797
13,0,0.0070186583,0.0059724236,-0.04813433,-0.0070722084
13,0.02,0.0071381065,0.20175046,-0.048275776,-0.31454515
13,0.04,0.011173116,0.39752567,-0.05456668,-0.6220534
13,0.06,0.019123629,0.59336543,-0.06700775,-0.93141043
13,0.08,0.030990938,0.7893245,-0.08563596,-1.244375
13,0.1,0.046777427,0.5953993,-0.110523455,-0.9796994
13,0.12000000000000001,0.058685414,0.4019185,-0.13011745,-0.7236767
13,0.14,0.06672379,0.598577,-0.14459097,-1.0543175
13,0.16,0.07869533,0.40563676,-0.16567732,-0.8102889
13,0.18,0.086808056,0.2131251,-0.18188311,-0.57396215
13,0.19999999999999998,0.09107056,0.020956386,-0.19336236,-0.3436432
13,0.21999999999999997,0.09148969,-0.17096467,-0.20023522,-0.117621586
13,0.23999999999999996,0.08807039,0.026378864,-0.20258765,-0.466199
14,0,-0.012933323,0.025779128,-0.034855317,-0.024529707
14,0.02,-0.01241774,0.22138315,-0.035345912,-0.32800293
14,0.04,-0.007990077,0.41699,-0.04190597,-0.63161945
14,0.06,0.00034972283,0.61267084,-0.054538358,-0.9371997
14,0.08,0.0126031395,0.8084841,-0.07328235,-1.2465093
14,0.1,0.028772822,0.6143745,-0.09821254,-0.9776521
14,0.12000000000000001,0.04106031,0.8106664,-0.11776558,-1.2994992
14,0.14,0.057273638,0.6172196,-0.14375557,-1.0458819
14,0.16,0.06961803,0.42426795,-0.16467321,-0.80155855
14,0.18,0.07810339,0.231741,-0.18070437,-0.5648703
14,0.19999999999999998,0.08273821,0.03955283,-0.19200177,-0.33412048
14,0.21999999999999997,0.083529264,-0.15239207,-0.19868419,-0.107596174
14,0.23999999999999996,0.080481425,0.044940155,-0.2008361,-0.45580098
15,0,-0.017513726,-0.04559996,-0.013534882,-0.03853449
15,0.02,-0.018425725,0.14971344,-0.014305572,-0.33545688
15,0.04,-0.015431457,0.34503603,-0.02101471,-0.6326165
15,0.06,-0.008530736,0.54044473,-0.03366704,-0.93184274
15,0.08,0.002278159,0.7360045,-0.052303895,-1.2349123
15,0.1,0.016998248,0.9317582,-0.07700214,-1.5435117
15,0.12000000000000001,0.03563341,0.73764145,-0.107872374,-1.2758157
15,0.14,0.050386243,0.54404783,-0.13338868,-1.0187662
15,0.16,0.061267197,0.35093153,-0.15376401,-0.77076495
15,0.18,0.06828583,0.15822217,-0.1691793,-0.5301401
15,0.19999999999999998,0.07145027,-0.03416661,-0.17978211,-0.29517874
15,0.21999999999999997,0.07076694,0.16300198,-0.1856857,-0.63873655
15,0.23999999999999996,0.07402698,-0.029112112,-0.19846042,-0.40979755
15,0.25999999999999995,0.07344474,-0.22094867,-0.20665637,-0.18565609
16,0,-0.044244934,0.008157344,0.021741243,0.04395775
16,0.02,-0.04408179,0.2029609,0.022620399,-0.24178709
16,0.04,-0.04002257,0.39775255,0.017784657,-0.52725
16,0.06,-0.03206752,0.59261984,0.007239656,-0.8142762
16,0.08,-0.020215122,0.7876419,-0.009045869,-1.1046733
16,0.1,-0.004462285,0.9828816,-0.031139333,-1.4001803
16,0.12000000000000001,0.015195347,1.1783764,-0.05914294,-1.7024338
16,0.14,0.038762875,0.9839833,-0.093191616,-1.4287318
16,0.16,0.05844254,0.79012764,-0.121766254,-1.1665688
16,0.18,0.074245095,0.5967822,-0.14509763,-0.914409
16,0.19999999999999998,0.08618074,0.4038892,-0.16338581,-0.6706191
16,0.21999999999999997,0.094258524,0.2113703,-0.1767982,-0.43350863
16,0.23999999999999996,0.098485924,0.019134259,-0.18546836,-0.20135777
16,0.25999999999999995,0.098868616,0.21635748,-0.18949552,-0.5463347
16,0.27999999999999997,0.103195764,0.02433226,-0.20042221,-0.31883174
16,0.3,0.103682406,-0.16745526,-0.20679885,-0.09543953
16,0.32,0.1003333,0.029937912,-0.20870763,-0.44558698
17,0,0.03093884,0.015674395,-0.034875985,0.028322263
17,0.02,0.03125233,0.21127869,-0.03430954,-0.2751572
17,0.04,0.0354779,0.40687293,-0.039812688,-0.57846093
17,0.06,0.04361536,0.6025296,-0.051381905,-0.88341516
17,0.08,0.05566595,0.7983102,-0.06905021,-1.1917982
17,0.1,0.071632154,0.9942554,-0.09288617,-1.5053003
17,0.12000000000000001,0.09151726,0.800375,-0.12299218,-1.2430025
17,0.14,0.10752476,0.6070272,-0.14785223,-0.99124026
17,0.16,0.11966531,0.41415992,-0.16767703,-0.74840605
17,0.18,0.12794851,0.22169892,-0.18264516,-0.51282984
17,0.19999999999999998,0.13238248,0.029555721,-0.19290175,-0.2828086
17,0.21999999999999997,0.1329736,-0.1623667,-0.19855793,-0.056626637
17,0.23999999999999996,0.12972626,0.034966163,-0.19969046,-0.40480337
17,0.25999999999999995,0.13042559,-0.15684691,-0.20778653,-0.1811209
18,0,-0.04330543,0.0020176845,0.010155106,0.027474308
18,0.02,-0.043265074,0.19699255,0.010704593,-0.26198736
18,0.04,-0.039325226,0.39196005,0.005464846,-0.5512748
18,0.06,-0.031486023,0.58700484,-0.0055606505,-0.8422309
18,0.08,-0.019745927,0.78220224,-0.022405269,-1.1366574
18,0.1,-0.0041018818,0.97761,-0.045138415,-1.436282
18,0.12000000000000001,0.015450318,0.7830727,-0.07386406,-1.1580395
18,0.14,0.031111771,0.97907543,-0.09702484,-1.4729382
18,0.16,0.05069328,0.7852643,-0.1264836,-1.2120694
18,0.18,0.06639857,0.5919813,-0.15072499,-0.961548
18,0.19999999999999998,0.07823819,0.399171,-0.16995595,-0.7197571
18,0.21999999999999997,0.08622161,0.20675708,-0.1843511,-0.48502144
18,0.23999999999999996,0.09035675,0.014649764,-0.19405152,-0.25563598
18,0.25999999999999995,0.09064975,-0.1772487,-0.19916424,-0.029884664
18,0.27999999999999997,0.087104775,0.020089224,-0.19976194,-0.37820813
18,0.3,0.08750656,-0.17171851,-0.2073261,-0.15455818
19,0,-0.044485666,0.028841069,0.011240898,0.03164833
19,0.02,-0.043908842,0.22380003,0.011873865,-0.25746688
19,0.04,-0.039432842,0.41875046,0.006724527,-0.5463811
19,0.06,-0.031057833,0.6137773,-0.0042030946,-0.8369377
19,0.08,-0.018782288,0.8089564,-0.02094185,-1.1309395
19,0.1,-0.0026031595,1.0043463,-0.04356064,-1.4301164
19,0.12000000000000001,0.017483765,0.8097883,-0.07216296,-1.1513591
19,0.14,0.03367953,1.0057738,-0.09519015,-1.4657698
19,0.16,0.053795006,0.8119377,-0.12450554,-1.2042755
19,0.18,0.07003376,0.61862534,-0.14859106,-0.95306176
19,0.19999999999999998,0.08240627,0.42578125,-0.1676523,-0.71050835
19,0.21999999999999997,0.09092189,0.23332879,-0.18186246,-0.47493637
19,0.23999999999999996,0.09558847,0.041177996,-0.19136119,-0.24463676
19,0.25999999999999995,0.096412025,0.23844458,-0.19625393,-0.59105283
19,0.27999999999999997,0.10118092,0.04653297,-0.20807497,-0.3660403
20,0,-0.0026044436,0.044216394,-0.03870567,-0.031230513
20,0.02,-0.0017201157,0.23987141,-0.039330278,-0.33586985
20,0.04,0.0030773126,0.43553036,-0.046047676,-0.64069146
20,0.06,0.01178792,0.631263,-0.058861505,-0.9475124
20,0.08,0.02441318,0.827126,-0.077811755,-1.2580935
20,0.1,0.0409557,0.6330813,-0.102973625,-0.9907606
20,0.12000000000000001,0.05361733,0.43947697,-0.12278883,-0.7321132
20,0.14,0.062406868,0.6360624,-0.1374311,-1.0607805
20,0.16,0.075128116,0.44300142,-0.1586467,-0.8141972
20,0.18,0.083988145,0.25036633,-0.17493065,-0.57531995
20,0.19999999999999998,0.08899547,0.058072258,-0.18643706,-0.34244856
20,0.21999999999999997,0.09015691,-0.13397585,-0.19328602,-0.11386395
20,0.23999999999999996,0.0874774,0.06331453,-0.1955633,-0.4607616
20,0.25999999999999995,0.08874369,-0.12858377,-0.20477854,-0.23553082
21,0,-0.04266799,0.00028785996,0.02143421,0.013258884
21,0.02,-0.04266223,0.19509596,0.021699388,-0.27258497
21,0.04,-0.038760312,0.38990167,0.01624769,-0.5583456
21,0.06,-0.030962279,0.58479184,0.0050807763,-0.84586567
21,0.08,-0.019266441,0.7798441,-0.011836537,-1.1369466
21,0.1,-0.00366956,0.9751189,-0.034575466,-1.433318
21,0.12000000000000001,0.015832817,1.1706499,-0.063241825,-1.7366024
21,0.14,0.039245814,0.97630334,-0.097973876,-1.4642462
21,0.16,0.058771882,0.7825086,-0.12725879,-1.2037063
21,0.18,0.074422054,0.58924043,-0.15133293,-0.9534615
21,0.19999999999999998,0.08620686,0.39644277,-0.17040215,-0.7118925
21,0.21999999999999997,0.09413572,0.2040386,-0.18464,-0.47732237
21,0.23999999999999996,0.09821649,0.011937856,-0.19418645,-0.24804537
21,0.25999999999999995,0.09845525,0.20922612,-0.19914736,-0.5951484
22,0,0.018613342,0.013126278,-0.014870836,0.0021596656
22,0.02,0.018875869,0.2084583,-0.0148276435,-0.29517785
22,0.04,0.023045035,0.40378848,-0.0207312,-0.59250003
22,0.06,0.031120803,0.5991944,-0.032581203,-0.89164054
22,0.08,0.043104693,0.7947428,-0.05041401,-1.1943847
22,0.1,0.05899955,0.99048007,-0.074301705,-1.502433
22,0.12000000000000001,0.07880915,0.7963346,-0.104350366,-1.2338428
22,0.14,0.094735846,0.6026974,-0.12902722,-0.9755903
22,0.16,0.10678979,0.40951994,-0.14853902,-0.72606164
22,0.18,0.11498019,0.2167299,-0.16306026,-0.48357105
22,0.19999999999999998,0.11931479,0.41373223,-0.17273168,-0.8228823
22,0.21999999999999997,0.12758943,0.22134082,-0.18918933,-0.5891206
22,0.23999999999999996,0.13201624,0.029301139,-0.20097174,-0.36149138
22,0.25999999999999995,0.13260227,-0.16248183,-0.20820157,-0.1382957
23,0,-0.041740682,0.02827513,-0.008465242,-0.03177415
23,0.02,-0.04117518,0.22351745,-0.009100724,-0.3271159
23,0.04,-0.03670483,0.41876778,-0.015643042,-0.6226548
23,0.06,-0.028329475,0.6141046,-0.028096138,-0.9202231
23,0.08,-0.016047383,0.8095948,-0.0465006,-1.2216018
23,0.1,0.00014451388,1.0052841,-0.070932634,-1.5284847
23,0.12000000000000001,0.020250196,0.8110858,-0.10150233,-1.2587565
23,0.14,0.03647191,0.61739844,-0.12667747,-0.9995113
23,0.16,0.04881988,0.4241764,-0.14666769,-0.74914426
23,0.18,0.05730341,0.23134917,-0.16165057,-0.5059747
23,0.19999999999999998,0.061930392,0.038830053,-0.17177007,-0.2682794
23,0.21999999999999997,0.06270699,0.2359339,-0.17713566,-0.60983664
23,0.23999999999999996,0.06742567,0.04367241,-0.18933238,-0.37776303
23,0.25999999999999995,0.06829912,-0.14832726,-0.19688764,-0.1502418
23,0.27999999999999997,0.06533258,0.048989154,-0.19989249,-0.49800995
24,0,0.005417289,-0.001875625,0.022933802,0.022003837
24,0.02,0.0053797765,0.19291006,0.023373878,-0.2633559
24,0.04,0.009237978,0.3876907,0.01810676,-0.54857576
24,0.06,0.016991792,0.5825537,0.007135244,-0.8354992
24,0.08,0.028642865,0.77757746,-0.00957474,-1.1259297
24,0.1,0.044194415,0.97282356,-0.032093335,-1.4216003
24,0.12000000000000001,0.063650884,1.1683275,-0.06052534,-1.724139
24,0.14,0.08701743,0.973948,-0.09500812,-1.4508873
24,0.16,0.10649639,0.7801132,-0.12402587,-1.1893368
24,0.18,0.12209866,0.5867976,-0.1478126,-0.9379609
24,0.19999999999999998,0.13383462,0.39394438,-0.16657183,-0.6951344
24,0.21999999999999997,0.1417135,0.20147637,-0.1804745,-0.45917425
24,0.23999999999999996,0.14574303,0.009302972,-0.189658,-0.22836784
24,0.25999999999999995,0.14592908,0.20655757,-0.19422536,-0.57436997
24,0.27999999999999997,0.15006024,0.014612643,-0.20571275,-0.34861007
25,0,-0.019737363,-0.039862726,-0.042711116,0.009236532
25,0.02,-0.020534616,0.15584491,-0.042526383,-0.29661044
25,0.04,-0.017417718,0.3515465,-0.048458595,-0.60239637
25,0.06,-0.010386789,0.54731154,-0.060506523,-0.90994054
25,0.08,0.00055944215,0.74319786,-0.07870533,-1.2210104
25,0.1,0.0154234,0.5491734,-0.10312554,-0.95399016
25,0.12000000000000001,0.02640687,0.3555787,-0.12220535,-0.695406
25,0.14,0.03351844,0.5521646,-0.13611346,-1.0239247
25,0.16,0.044561733,0.35909203,-0.15659197,-0.77688843
25,0.18,0.051743574,0.16643032,-0.17212972,-0.537282
25,0.19999999999999998,0.05507218,-0.025906874,-0.18287537,-0.30339625
25,0.21999999999999997,0.054554045,0.17128617,-0.1889433,-0.6477197
25,0.23999999999999996,0.057979766,-0.020771222,-0.20189768,-0.41997996
26,0,-0.018631686,-0.0014024109,0.003996461,0.0270557
26,0.02,-0.018659733,0.193662,0.0045375754,-0.26436362
26,0.04,-0.014786494,0.3887189,-0.0007496971,-0.5556119
26,0.06,-0.007012116,0.58385134,-0.011861935,-0.84853095
26,0.08,0.0046649114,0.7791331,-0.028832555,-1.1449202
26,0.1,0.020247573,0.97461957,-0.051730957,-1.4465036
26,0.12000000000000001,0.039739963,0.7801707,-0.08066103,-1.1704227
26,0.14,0.05534338,0.586185,-0.104069486,-0.9040788
26,0.16,0.06706708,0.78255075,-0.12215106,-1.2275751
26,0.18,0.08271809,0.5891942,-0.14670256,-0.9755245
26,0.19999999999999998,0.09450197,0.39631197,-0.16621305,-0.73228496
26,0.21999999999999997,0.10242821,0.20382905,-0.18085875,-0.49618164
26,0.23999999999999996,0.1065048,0.011656439,-0.19078238,-0.2655074
26,0.25999999999999995,0.10673793,0.20891653,-0.19609253,-0.61177933
26,0.27999999999999997,0.11091626,0.016997239,-0.20832811,-0.38669994
27,0,-0.038737886,0.0052170684,-0.041732285,0.037340052
27,0.02,-0.038633544,0.20091185,-0.040985484,-0.26821226
27,0.04,-0.034615308,0.39659402,-0.046349727,-0.5735354
27,0.06,-0.026683427,0.59233415,-0.057820436,-0.88045216
27,0.08,-0.014836744,0.7881919,-0.07542948,-1.1907376
27,0.1,0.0009270939,0.594124,-0.09924423,-0.92261875
27,0.12000000000000001,0.012809575,0.7904366,-0.117696606,-1.2447686
27,0.14,0.028618308,0.5970048,-0.14259198,-0.9911511
27,0.16,0.0405584,0.4040491,-0.162415,-0.74643517
27,0.18,0.048639383,0.21149616,-0.17734371,-0.50894725
27,0.19999999999999998,0.05286931,0.019257778,-0.18752265,-0.27697852
27,0.21999999999999997,0.053254463,0.21649095,-0.19306222,-0.6224509
27,0.23999999999999996,0.057584282,0.024514088,-0.20551124,-0.39624393
28,0,0.04565773,-0.015797408,0.04067081,0.04578872
