run number,time (s),cart_pos (m),cart_vel (m/s),pole_ang (rad),pole_ang_vel (rad/s)
0,1.9800000000000013,-0.44864932,-0.5384432,-0.025852466,0.08367694
0,2.0000000000000013,-0.45941818,-0.34296042,-0.024178928,-0.21704908
0,2.0200000000000014,-0.4662774,-0.5377285,-0.02851991,0.06790978
0,2.0400000000000014,-0.47703198,-0.34220952,-0.027161714,-0.23363315
0,2.0600000000000014,-0.48387617,-0.53693306,-0.031834375,0.05035986
0,2.0800000000000014,-0.4946148,-0.34136945,-0.03082718,-0.25219467
0,2.1000000000000014,-0.5014422,-0.536038,-0.035871074,0.030607602
0,2.1200000000000014,-0.512163,-0.34042045,-0.03525892,-0.27317375
0,2.1400000000000015,-0.5189714,-0.535022,-0.040722396,0.008183227
0,2.1600000000000015,-0.52967185,-0.729537,-0.04055873,0.28774476
0,2.1800000000000015,-0.5442626,-0.53386086,-0.034803838,-0.017449122
0,2.2000000000000015,-0.55493975,-0.3382575,-0.03515282,-0.32090673
0,2.2200000000000015,-0.56170493,-0.53286165,-0.041570954,-0.03951361
0,2.2400000000000015,-0.5723622,-0.7273636,-0.042361226,0.23976889
0,2.2600000000000016,-0.5869094,-0.5316629,-0.037565846,-0.06596927
0,2.2800000000000016,-0.5975427,-0.7262267,-0.038885232,0.21462874
0,2.3000000000000016,-0.6120672,-0.53057104,-0.03459266,-0.0900623
0,2.3200000000000016,-0.62267864,-0.7251805,-0.036393903,0.19150907
0,2.3400000000000016,-0.63718224,-0.5295573,-0.032563724,-0.112428844
0,2.3600000000000017,-0.6477734,-0.72419786,-0.034812298,0.1698052
0,2.3800000000000017,-0.6622574,-0.5285954,-0.031416196,-0.13365352
0,2.4000000000000017,-0.6728293,-0.33303785,-0.034089267,-0.43607992
0,2.4200000000000017,-0.67949003,-0.5276611,-0.042810865,-0.154335
0,2.4400000000000017,-0.6900433,-0.7221447,-0.045897566,0.124540634
0,2.4600000000000017,-0.70448613,-0.52639633,-0.04340675,-0.18226193
0,2.4800000000000018,-0.71501404,-0.72087115,-0.047051992,0.09641797
0,2.5000000000000018,-0.7294315,-0.5251075,-0.045123633,-0.21073067
0,2.520000000000002,-0.7399336,-0.7195562,-0.049338244,0.067383625
0,2.540000000000002,-0.75432473,-0.5237629,-0.04799057,-0.24044853
0,2.560000000000002,-0.7648,-0.7181676,-0.05279954,0.036719006
0,2.580000000000002,-0.77916336,-0.5223298,-0.052065164,-0.27214417
0,2.600000000000002,-0.78960997,-0.71667165,-0.057508048,0.0036733586
0,2.620000000000002,-0.8039434,-0.9109237,-0.057434577,0.27767172
0,2.640000000000002,-0.82216185,-0.71503145,-0.051881146,-0.032558683
0,2.660000000000002,-0.8364625,-0.9093725,-0.05253232,0.24331443
0,2.680000000000002,-0.85464996,-0.7135411,-0.04766603,-0.06546486
0,2.700000000000002,-0.8689208,-0.9079484,-0.048975326,0.21180636
0,2.720000000000002,-0.8870797,-0.71216166,-0.044739198,-0.095914595
0,2.740000000000002,-0.90132296,-0.9066148,-0.04665749,0.18232429
0,2.760000000000002,-0.9194553,-0.71085733,-0.043011006,-0.12470465
0,2.780000000000002,-0.9336724,-0.9053375,-0.0455051,0.15410455
0,2.800000000000002,-0.9517792,-0.70959455,-0.042423006,-0.15257986
0,2.820000000000002,-0.96597105,-0.9040842,-0.045474604,0.12642351
0,2.840000000000002,-0.9840527,-0.7083413,-0.042946134,-0.18025227
0,2.860000000000002,-0.99821955,-0.9028232,-0.04655118,0.09857936
0,2.880000000000002,-1.016276,-0.70706606,-0.04457959,-0.20841935
0,2.900000000000002,-1.0304173,-0.9015232,-0.04874798,0.069874436
0,2.920000000000002,-1.0484478,-0.7057375,-0.047350492,-0.2377815
0,2.940000000000002,-1.0625626,-0.9001521,-0.05210612,0.039597757
0,2.960000000000002,-1.0805656,-0.7043232,-0.051314168,-0.26905924
0,2.980000000000002,-1.094652,-0.8986767,-0.05669535,0.007007583
0,3.000000000000002,-1.1126256,-0.7027894,-0.0565552,-0.30301073
0,3.0200000000000022,-1.1266814,-0.89706165,-0.06261542,-0.02868664
0,3.0400000000000023,-1.1446227,-0.70110023,-0.06318915,-0.34044963
0,3.0600000000000023,-1.1586447,-0.89526886,-0.06999814,-0.06834321
0,3.0800000000000023,-1.17655,-1.089321,-0.071365006,0.20145965
0,3.1000000000000023,-1.1983365,-0.8932549,-0.06733581,-0.11285455
0,3.1200000000000023,-1.2162015,-1.0873506,-0.0695929,0.15784746
0,3.1400000000000023,-1.2379485,-0.89130485,-0.06643595,-0.15595312
0,3.1600000000000024,-1.2557746,-1.0854158,-0.069555014,0.11505315
0,3.1800000000000024,-1.277483,-0.8893697,-0.067253955,-0.19873759
0,3.2000000000000024,-1.2952703,-1.0834686,-0.071228705,0.071994625
0,3.2200000000000024,-1.3169397,-0.8874015,-0.06978881,-0.24228366
0,3.2400000000000024,-1.3346877,-1.0814608,-0.074634485,0.0275954
0,3.2600000000000025,-1.3563169,-0.88535225,-0.074082576,-0.28767064
0,3.2800000000000025,-1.374024,-1.0793439,-0.07983599,-0.019241732
0,3.3000000000000025,-1.3956109,-1.2732356,-0.080220826,0.2472225
0,3.3200000000000025,-1.4210756,-1.077065,-0.075276375,-0.06964665
0,3.3400000000000025,-1.4426169,-1.2710315,-0.076669306,0.19836885
0,3.3600000000000025,-1.4680375,-1.0749015,-0.07270193,-0.1174807
0,3.3800000000000026,-1.4895356,-1.2689104,-0.075051546,0.15140857
0,3.4000000000000026,-1.5149138,-1.0727986,-0.07202337,-0.16397564
0,3.4200000000000026,-1.5363697,-1.2668195,-0.075302884,0.10514473
0,3.4400000000000026,-1.5617061,-1.0707037,-0.07319999,-0.21031342
0,3.4600000000000026,-1.5831202,-1.2647069,-0.07740626,0.058410395
0,3.4800000000000026,-1.6084143,-1.0685652,-0.07623805,-0.25765568
0,3.5000000000000027,-1.6297857,-1.2625207,-0.08139116,0.010040089
0,3.5200000000000027,-1.6550361,-1.0663315,-0.08119036,-0.30717206
0,3.5400000000000027,-1.6763626,-1.2602084,-0.087333806,-0.041158546
0,3.5600000000000027,-1.7015668,-1.4539765,-0.088156976,0.22274236
0,3.5800000000000027,-1.7306464,-1.2577124,-0.083702125,-0.0963952
0,3.6000000000000028,-1.7558006,-1.4515411,-0.08563003,0.16875036
0,3.6200000000000028,-1.7848314,-1.2553045,-0.08225502,-0.14967051
0,3.640000000000003,-1.8099376,-1.4491582,-0.08524843,0.11597111
0,3.660000000000003,-1.8389207,-1.2529247,-0.082929015,-0.2023428
0,3.680000000000003,-1.8639792,-1.4467688,-0.086975865,0.06307085
0,3.700000000000003,-1.8929145,-1.2505145,-0.08571445,-0.25573656
0,3.720000000000003,-1.9179249,-1.4443147,-0.09082918,0.008727344
0,3.740000000000003,-1.9468112,-1.2480154,-0.090654634,-0.31117484
0,3.760000000000003,-1.9717715,-1.4417368,-0.09687813,-0.048402052
0,3.780000000000003,-2.0006063,-1.2453687,-0.09784617,-0.37001052
0,3.800000000000003,-2.0255136,-1.4389743,-0.10524639,-0.10971224
0,3.820000000000003,-2.0542932,-1.632443,-0.10744063,0.14799967
0,3.840000000000003,-2.086942,-1.4359596,-0.10448063,-0.17655274
0,3.860000000000003,-2.1156611,-1.6294432,-0.10801169,0.08142859
0,3.880000000000003,-2.1482499,-1.432952,-0.106383115,-0.24328433
0,3.900000000000003,-2.176909,-1.6264063,-0.111248806,0.014038924
0,3.920000000000003,-2.2094371,-1.4298793,-0.11096802,-0.311569
0,3.940000000000003,-2.2380347,-1.6232598,-0.117199406,-0.05584007
0,3.960000000000003,-2.2705,-1.4266694,-0.11831621,-0.3830805
0,3.980000000000003,-2.2990334,-1.6199301,-0.12597781,-0.1299199
0,4.000000000000003,-2.3314319,-1.8130435,-0.12857622,0.12051491
0,4.020000000000002,-2.3676927,-1.6163362,-0.12616591,-0.20980766
1,0,0.0027933903,0.020223022,0.008097787,0.014831772
1,0.02,0.0031978507,0.21522792,0.008394423,-0.27528524
1,0.04,0.0075024087,0.4102291,0.0028887175,-0.5653088
1,0.06,0.01570699,0.21506673,-0.008417458,-0.2717172
1,0.08,0.020008326,0.4103078,-0.013851802,-0.56704307
1,0.1,0.02821448,0.21538284,-0.025192663,-0.27875602
1,0.12000000000000001,0.03252214,0.020629179,-0.030767784,0.005875913
1,0.14,0.03293472,0.21617857,-0.030650266,-0.29635364
1,0.16,0.037258293,0.02150666,-0.03657734,-0.013492701
1,0.18,0.037688427,0.21713357,-0.036847193,-0.31748813
1,0.19999999999999998,0.0420311,0.022555279,-0.043196954,-0.036649432
1,0.21999999999999997,0.042482205,-0.17192146,-0.043929946,0.24209759
1,0.23999999999999996,0.039043773,0.023799574,-0.039087992,-0.06411197
1,0.25999999999999995,0.039519764,-0.17074078,-0.040370233,0.21598673
1,0.27999999999999997,0.03610495,0.024934344,-0.0360505,-0.08915244
1,0.3,0.036603637,-0.16965282,-0.037833545,0.19194211
1,0.32,0.03321058,0.025989361,-0.033994704,-0.11243157
1,0.34,0.03373037,-0.16862941,-0.036243334,0.16933538
1,0.36000000000000004,0.03035778,0.02699207,-0.03285663,-0.13455732
1,0.38000000000000006,0.030897621,-0.16764422,-0.035547774,0.14758143
1,0.4000000000000001,0.027544737,0.027968274,-0.032596145,-0.1561008
1,0.4200000000000001,0.028104102,-0.16667219,-0.03571816,0.12612322
1,0.4400000000000001,0.024770658,0.02894278,-0.033195697,-0.17761096
1,0.46000000000000013,0.025349515,-0.16568878,-0.036747918,0.104417786
1,0.48000000000000015,0.022035738,0.029940004,-0.03465956,-0.19962874
1,0.5000000000000001,0.022634538,-0.16466953,-0.038652137,0.08192237
1,0.5200000000000001,0.019341148,-0.3592167,-0.037013687,0.36216426
1,0.5400000000000001,0.012156814,-0.16358873,-0.029770402,0.058043774
1,0.5600000000000002,0.008885039,0.03194714,-0.028609527,-0.24388129
1,0.5800000000000002,0.009523982,-0.16275473,-0.033487152,0.039641965
1,0.6000000000000002,0.0062688873,0.032831017,-0.032694314,-0.26341558
1,0.6200000000000002,0.0069255074,-0.16180938,-0.037962623,0.018778583
1,0.6400000000000002,0.00368932,-0.35636693,-0.037587054,0.2992463
1,0.6600000000000003,-0.0034380183,-0.16072991,-0.031602126,-0.0050499234
1,0.6800000000000003,-0.006652617,0.034830663,-0.031703126,-0.3075338
1,0.7000000000000003,-0.0059560034,-0.15982553,-0.037853803,-0.025015391
1,0.7200000000000003,-0.009152514,-0.35438475,-0.03835411,0.255488
1,0.7400000000000003,-0.01624021,-0.15873678,-0.03324435,-0.049041457
1,0.7600000000000003,-0.019414945,-0.35336667,-0.034225177,0.23297
1,0.7800000000000004,-0.026482278,-0.15777282,-0.029565778,-0.07030918
1,0.8000000000000004,-0.029637735,-0.3524587,-0.030971961,0.21290094
1,0.8200000000000004,-0.03668691,-0.15690793,-0.026713943,-0.089388825
1,0.8400000000000004,-0.039825067,-0.351637,-0.02850172,0.19474758
1,0.8600000000000004,-0.046857808,-0.15611918,-0.024606768,-0.1067884
1,0.8800000000000004,-0.04998019,-0.35088003,-0.026742535,0.17803077
1,0.9000000000000005,-0.05699779,-0.15538579,-0.02318192,-0.12296711
1,0.9200000000000005,-0.060105506,-0.35016808,-0.025641263,0.16231295
1,0.9400000000000005,-0.06710887,-0.15468861,-0.022395004,-0.13834757
1,0.9600000000000005,-0.07020264,-0.34948277,-0.025161954,0.14718682
1,0.9800000000000005,-0.0771923,-0.1540097,-0.022218218,-0.15332681
1,1.0000000000000004,-0.08027249,-0.3488066,-0.025284754,0.13226478
1,1.0200000000000005,-0.08724862,-0.15333174,-0.022639459,-0.16828668
1,1.0400000000000005,-0.09031526,-0.34812245,-0.026005192,0.11716906
1,1.0600000000000005,-0.09727771,-0.15263772,-0.02366181,-0.18360354
1,1.0800000000000005,-0.10033046,-0.34741327,-0.027333882,0.10152206
1,1.1000000000000005,-0.10727873,-0.15191045,-0.02530344,-0.19965777
1,1.1200000000000006,-0.11031693,-0.34666154,-0.029296596,0.084936924
1,1.1400000000000006,-0.11725017,-0.15113215,-0.027597858,-0.21684326
1,1.1600000000000006,-0.12027281,-0.34584892,-0.031934723,0.06700794
1,1.1800000000000006,-0.12718979,-0.15028402,-0.030594565,-0.23557706
1,1.2000000000000006,-0.13019547,-0.3449558,-0.035306104,0.047300562
1,1.2200000000000006,-0.13709459,-0.5395542,-0.034360096,0.32863837
1,1.2400000000000007,-0.14788567,-0.34396034,-0.027787328,0.025320914
1,1.2600000000000007,-0.15476488,-0.538673,-0.027280908,0.30910873
1,1.2800000000000007,-0.16553834,-0.34317318,-0.021098735,0.007948535
1,1.3000000000000007,-0.1724018,-0.1477551,-0.020939764,-0.2913159
1,1.3200000000000007,-0.1753569,-0.34257233,-0.026766082,-0.0053099957
1,1.3400000000000007,-0.18220834,-0.5373004,-0.026872281,0.2788092
1,1.3600000000000008,-0.19295435,-0.3418056,-0.021296097,-0.022226622
1,1.3800000000000008,-0.19979046,-0.5366158,-0.02174063,0.2636618
1,1.4000000000000008,-0.21052279,-0.34119037,-0.016467394,-0.035798293
1,1.4200000000000008,-0.2173466,-0.14583617,-0.01718336,-0.33363104
1,1.4400000000000008,-0.22026332,-0.3407094,-0.02385598,-0.046416003
1,1.4600000000000009,-0.2270775,-0.5354813,-0.0247843,0.2386457
1,1.4800000000000009,-0.23778713,-0.3400142,-0.020011386,-0.061750714
1,1.5000000000000009,-0.2445874,-0.5348436,-0.0212464,0.22455192
1,1.520000000000001,-0.25528428,-0.33942455,-0.016755363,-0.074756496
1,1.540000000000001,-0.26207277,-0.53430235,-0.018250491,0.21259332
1,1.560000000000001,-0.2727588,-0.33892426,-0.013998626,-0.08579033
1,1.580000000000001,-0.2795373,-0.14360447,-0.015714433,-0.38285676
1,1.600000000000001,-0.2824094,-0.3384998,-0.023371568,-0.095169686
1,1.620000000000001,-0.28917938,-0.5332791,-0.025274962,0.19004887
1,1.640000000000001,-0.29984498,-0.33780488,-0.021473983,-0.1104989
1,1.660000000000001,-0.30660108,-0.5326126,-0.023683961,0.1753325
1,1.680000000000001,-0.31725332,-0.3371599,-0.020177312,-0.12472684
1,1.700000000000001,-0.3239965,-0.5319871,-0.022671849,0.16152269
1,1.720000000000001,-0.33463627,-0.336548,-0.019441394,-0.13822551
1,1.740000000000001,-0.34136721,-0.5313862,-0.022205906,0.14826111
1,1.7600000000000011,-0.35199493,-0.33595338,-0.019240683,-0.1513438
1,1.7800000000000011,-0.358714,-0.5307946,-0.02226756,0.13520755
1,1.8000000000000012,-0.3693299,-0.3353609,-0.019563409,-0.16441646
1,1.8200000000000012,-0.37603712,-0.53019744,-0.022851737,0.12203111
1,1.8400000000000012,-0.3866411,-0.33475566,-0.020411115,-0.17777282
1,1.8600000000000012,-0.39333618,-0.52957964,-0.023966571,0.10840185
1,1.8800000000000012,-0.40392777,-0.3341226,-0.021798534,-0.19174501
1,1.9000000000000012,-0.41061023,-0.5289261,-0.025633436,0.09398245
1,1.9200000000000013,-0.42118874,-0.33344626,-0.023753786,-0.20667632
1,1.9400000000000013,-0.42785767,-0.5282206,-0.027887313,0.07841986
1,1.9600000000000013,-0.43842208,-0.3327102,-0.026318915,-0.22292952
1,1.9800000000000013,-0.4450763,-0.5274463,-0.030777505,0.061336573
1,2.0000000000000013,-0.4556252,-0.3318969,-0.029550774,-0.24089578
1,2.0200000000000014,-0.46226317,-0.5265845,-0.03436869,0.04232151
1,2.0400000000000014,-0.47279486,-0.33098704,-0.03352226,-0.26100388
1,2.0600000000000014,-0.47941458,-0.5256148,-0.038742337,0.020920074
1,2.0800000000000014,-0.48992687,-0.72016037,-0.038323935,0.30113202
1,2.1000000000000014,-0.5043301,-0.5245137,-0.032301296,-0.0033869192
1,2.1200000000000014,-0.51482034,-0.3289438,-0.032369033,-0.30608374
1,2.1400000000000015,-0.52139926,-0.52358985,-0.03849071,-0.02378238
1,2.1600000000000015,-0.531871,-0.7181393,-0.038966358,0.25651214
1,2.1800000000000015,-0.54623383,-0.5224833,-0.033836115,-0.048202284
1,2.2000000000000015,-0.5566835,-0.71710414,-0.03480016,0.23361596
1,2.2200000000000015,-0.57102555,-0.5215027,-0.03012784,-0.06983776
1,2.2400000000000015,-0.58145565,-0.32596204,-0.031524595,-0.37187186
1,2.2600000000000016,-0.58797485,-0.5206223,-0.038962033,-0.089293264
1,2.2800000000000016,-0.5983873,-0.7151647,-0.040747896,0.19084701
1,2.3000000000000016,-0.6126906,-0.5194843,-0.036930956,-0.11440664
1,2.3200000000000016,-0.6230803,-0.7140581,-0.03921909,0.1663999
1,2.3400000000000016,-0.63736147,-0.51839733,-0.035891093,-0.13839303
1,2.3600000000000017,-0.6477294,-0.71298736,-0.038658954,0.14275429
1,2.3800000000000017,-0.66198915,-0.5173337,-0.035803866,-0.16186985
1,2.4000000000000017,-0.6723358,-0.71192527,-0.039041266,0.11930636
1,2.4200000000000017,-0.68657434,-0.51626635,-0.036655135,-0.18543361
1,2.4400000000000017,-0.69689965,-0.7108452,-0.04036381,0.09546439
1,2.4600000000000017,-0.71111655,-0.5151686,-0.03845452,-0.20967506
1,2.4800000000000018,-0.72141993,-0.70972025,-0.04264802,0.07063376
1,2.5000000000000018,-0.73561436,-0.51401365,-0.041235346,-0.23519394
1,2.520000000000002,-0.7458946,-0.7085229,-0.045939226,0.04420222
1,2.540000000000002,-0.7600651,-0.51277333,-0.04505518,-0.26261374
1,2.560000000000002,-0.77032053,-0.7072242,-0.050307456,0.015524783
1,2.580000000000002,-0.784465,-0.5114182,-0.04999696,-0.29259676
1,2.600000000000002,-0.7946934,-0.70579296,-0.055848897,-0.016091913
1,2.620000000000002,-0.8088092,-0.9000714,-0.056170736,0.25846025
1,2.640000000000002,-0.82681066,-0.70419437,-0.05100153,-0.051397357
1,2.660000000000002,-0.8408946,-0.8985493,-0.052029476,0.22476804
1,2.680000000000002,-0.85886556,-0.70272386,-0.047534116,-0.083862424
1,2.700000000000002,-0.87292004,-0.89713335,-0.049211364,0.19345264
1,2.720000000000002,-0.8908627,-0.70134324,-0.04534231,-0.114339285
1,2.740000000000002,-0.9048895,-0.8957871,-0.047629096,0.16370074
1,2.760000000000002,-0.9228053,-0.70001686,-0.044355083,-0.14361931
1,2.780000000000002,-0.9368056,-0.8944765,-0.04722747,0.13474707
1,2.800000000000002,-0.95469517,-0.698711,-0.044532526,-0.17245346
1,2.820000000000002,-0.96866935,-0.89316815,-0.047981597,0.10585496
1,2.840000000000002,-0.98653275,-0.69739264,-0.045864496,-0.20157155
1,2.860000000000002,-1.0004807,-0.89182967,-0.049895927,0.076297835
1,2.880000000000002,-1.0183172,-0.69602925,-0.04836997,-0.2317006
1,2.900000000000002,-1.0322378,-0.8904278,-0.05300398,0.04534105
1,2.920000000000002,-1.0500463,-0.69458747,-0.05209716,-0.2635828
1,2.940000000000002,-1.063938,-0.8889286,-0.05736882,0.012223729
1,2.960000000000002,-1.0817167,-0.69303286,-0.057124343,-0.2979937
1,2.980000000000002,-1.0955774,-0.88729596,-0.063084215,-0.023859778
1,3.000000000000002,-1.1133232,-0.6913287,-0.06356141,-0.3357604
1,3.0200000000000022,-1.1271498,-0.8854912,-0.07027662,-0.063779235
1,3.0400000000000023,-1.1448597,-1.0795388,-0.0715522,0.20592946
1,3.0600000000000023,-1.1664504,-0.88347054,-0.06743362,-0.1084389
1,3.0800000000000023,-1.1841198,-1.0775646,-0.06960239,0.16223004
1,3.1000000000000023,-1.2056711,-0.88151884,-0.06635779,-0.15157317
1,3.1200000000000023,-1.2233015,-1.0756309,-0.069389254,0.1194593
1,3.1400000000000023,-1.2448142,-0.879587,-0.06700007,-0.19428308
1,3.1600000000000024,-1.2624059,-1.0736897,-0.07088573,0.0765345
1,3.1800000000000024,-1.2838796,-0.87762696,-0.06935504,-0.23764406
1,3.2000000000000024,-1.3014321,-1.0716931,-0.07410792,0.032381233
1,3.2200000000000024,-1.3228661,-0.8755909,-0.073460296,-0.2827324
1,3.2400000000000024,-1.3403778,-1.0695924,-0.079114944,-0.014092944
1,3.2600000000000025,-1.3617697,-1.2634958,-0.07939681,0.2526169
1,3.2800000000000025,-1.3870397,-1.0673352,-0.07434447,-0.06401521
1,3.3000000000000025,-1.4083863,-1.2613169,-0.07562477,0.20431639
1,3.3200000000000025,-1.4336127,-1.0651995,-0.07153844,-0.111231394
