run number,time (s),cart_pos (m),cart_vel (m/s),pole_ang (rad),pole_ang_vel (rad/s)
2,0.08,0.06657106,0.40248755,-0.0557566,-0.5925987
2,0.1,0.074620806,0.59834385,-0.06760857,-0.90231055
2,0.12000000000000001,0.08658768,0.40419975,-0.08565478,-0.6316215
2,0.14,0.09467168,0.60040575,-0.09828721,-0.9500032
2,0.16,0.1066798,0.40673438,-0.11728727,-0.68974817
2,0.18,0.11481448,0.2134185,-0.13108224,-0.43616998
2,0.19999999999999998,0.11908285,0.41012874,-0.13980563,-0.76713187
2,0.21999999999999997,0.12728542,0.21717992,-0.15514827,-0.52150166
2,0.23999999999999996,0.13162902,0.024543066,-0.1655783,-0.28144792
2,0.25999999999999995,0.1321199,-0.16787766,-0.17120726,-0.045222268
2,0.27999999999999997,0.12876233,0.02923297,-0.1721117,-0.3866549
2,0.3,0.129347,-0.16308135,-0.17984481,-0.15279691
2,0.32,0.12608537,-0.35523352,-0.18290074,0.07819284
2,0.34,0.1189807,-0.15802506,-0.1813369,-0.26615927
2,0.36000000000000004,0.11582019,-0.3501582,-0.18666008,-0.035706338
2,0.38000000000000006,0.10881703,-0.15291831,-0.1873742,-0.38098693
2,0.4000000000000001,0.10575867,-0.34495428,-0.19499394,-0.15274107
2,0.4200000000000001,0.09885958,-0.53682745,-0.19804876,0.07264868
2,0.4400000000000001,0.08812303,-0.33949882,-0.19659579,-0.2754047
2,0.46000000000000013,0.081333056,-0.5313522,-0.20210388,-0.05059558
2,0.48000000000000015,0.07070601,-0.7230892,-0.20311579,0.17214122
2,0.5000000000000001,0.056244224,-0.5257272,-0.19967297,-0.17712225
2,0.5200000000000001,0.04572968,-0.71751505,-0.20321542,0.04652914
2,0.5400000000000001,0.03137938,-0.5201469,-0.20228483,-0.30276608
2,0.5600000000000002,0.020976441,-0.7118979,-0.20834015,-0.080071196
3,0,0.02292645,-0.031884413,-0.040475693,0.04878423
3,0.02,0.022288762,0.16379385,-0.039500006,-0.25638938
3,0.04,0.025564639,0.35945684,-0.044627793,-0.56126493
3,0.06,0.032753777,0.5551758,-0.05585309,-0.8676672
3,0.08,0.04385729,0.36085647,-0.07320643,-0.59305507
3,0.1,0.05107442,0.55692273,-0.08506754,-0.9078702
3,0.12000000000000001,0.062212873,0.36304897,-0.10322494,-0.64309084
3,0.14,0.069473855,0.1695057,-0.11608676,-0.38461557
3,0.16,0.072863966,0.36606792,-0.123779066,-0.71152735
3,0.18,0.080185324,0.17285758,-0.13800962,-0.46022737
3,0.19999999999999998,0.083642475,-0.020071402,-0.14721416,-0.21403165
3,0.21999999999999997,0.08324105,0.17681493,-0.1514948,-0.54929155
3,0.23999999999999996,0.086777344,-0.01589074,-0.16248062,-0.30791304
3,0.25999999999999995,0.08645953,-0.20836969,-0.16863889,-0.070556715
3,0.27999999999999997,0.08229214,-0.011281866,-0.17005002,-0.41133982
3,0.3,0.0820665,-0.20363663,-0.17827682,-0.17672347
3,0.32,0.07799377,-0.39581886,-0.18181129,0.054844756
3,0.34,0.07007739,-0.19861881,-0.1807144,-0.2892384
3,0.36000000000000004,0.066105016,-0.3907656,-0.18649916,-0.058553036
3,0.38000000000000006,0.058289703,-0.19352737,-0.18767022,-0.40379348
3,0.4000000000000001,0.054419156,-0.3855612,-0.1957461,-0.17565222
3,0.4200000000000001,0.046707932,-0.5774218,-0.19925913,0.04946016
3,0.4400000000000001,0.0351595,-0.38008344,-0.19826993,-0.2988857
3,0.46000000000000013,0.027557828,-0.5719085,-0.20424764,-0.07469551
3,0.48000000000000015,0.016119659,-0.763606,-0.20574155,0.1472417
3,0.5000000000000001,0.00084753835,-0.5662231,-0.20279673,-0.20265059
3,0.5200000000000001,-0.010476924,-0.7579547,-0.20684974,0.019838719
3,0.5400000000000001,-0.025636017,-0.9496026,-0.20645297,0.2408014
3,0.5600000000000002,-0.04462807,-0.7522217,-0.20163693,-0.109249525
3,0.5800000000000002,-0.059672505,-0.94396925,-0.20382193,0.11366419
3,0.6000000000000002,-0.07855189,-0.7465987,-0.20154864,-0.23577288
3,0.6200000000000002,-0.093483865,-0.93835634,-0.2062641,-0.01281374
3,0.6400000000000002,-0.11225099,-1.1300151,-0.20652036,0.208368
3,0.6600000000000003,-0.13485129,-0.9326309,-0.20235302,-0.1417032
3,0.6800000000000003,-0.15350391,-1.1243666,-0.20518707,0.08094566
3,0.7000000000000003,-0.17599125,-0.9269848,-0.20356816,-0.26881897
3,0.7200000000000003,-0.19453093,-1.1187081,-0.20894454,-0.046608657
4,0,-0.01762454,0.037975397,-0.006463147,0.003467998
4,0.02,-0.016865032,0.23318945,-0.0063937865,-0.2912471
4,0.04,-0.012201243,0.42840198,-0.012218729,-0.58593965
4,0.06,-0.0036332035,0.6236929,-0.023937522,-0.88244647
4,0.08,0.008840655,0.42890412,-0.04158645,-0.5973839
4,0.1,0.017418737,0.6245826,-0.053534128,-0.9028707
4,0.12000000000000001,0.029910387,0.43022507,-0.07159154,-0.6274836
4,0.14,0.03851489,0.62626934,-0.08414122,-0.94182676
4,0.16,0.051040277,0.4323759,-0.10297775,-0.67672384
4,0.18,0.059687797,0.23882413,-0.116512224,-0.41815615
4,0.19999999999999998,0.06446428,0.43538776,-0.12487535,-0.7451797
4,0.21999999999999997,0.07317203,0.24218996,-0.13977894,-0.49425763
4,0.23999999999999996,0.078015834,0.049287412,-0.1496641,-0.24868725
4,0.25999999999999995,0.07900158,0.24619454,-0.15463784,-0.58458334
4,0.27999999999999997,0.08392547,0.0535382,-0.1663295,-0.3443297
4,0.3,0.08499624,-0.13887532,-0.1732161,-0.10836835
4,0.32,0.08221873,0.058250975,-0.17538346,-0.4503042
4,0.34,0.08338375,-0.13401319,-0.18438955,-0.21763086
4,0.36000000000000004,0.08070348,-0.32608628,-0.18874218,0.011690991
4,0.38000000000000006,0.07418176,-0.12882945,-0.18850835,-0.33410096
4,0.4000000000000001,0.07160517,-0.32083854,-0.19519037,-0.10628333
4,0.4200000000000001,0.0651884,-0.51270574,-0.19731604,0.1190301
4,0.4400000000000001,0.05493428,-0.31538448,-0.19493544,-0.2288439
4,0.46000000000000013,0.048626594,-0.50726414,-0.19951232,-0.0034243597
4,0.48000000000000015,0.03848131,-0.3099234,-0.1995808,-0.35183185
4,0.5000000000000001,0.03228284,-0.5017308,-0.20661743,-0.12811992
4,0.5200000000000001,0.022248227,-0.69338626,-0.20917983,0.09293438
4,0.5400000000000001,0.0083805015,-0.4959757,-0.20732115,-0.2577779
5,0,-0.04224458,0.031006468,-0.04522018,-0.005839423
5,0.02,-0.04162445,0.2267468,-0.04533697,-0.31243995
5,0.04,-0.03708951,0.4224843,-0.051585767,-0.61906904
5,0.06,-0.028639827,0.6182874,-0.06396715,-0.92754245
5,0.08,-0.01627408,0.42408475,-0.082518,-0.6556278
5,0.1,-0.0077923844,0.62025267,-0.09563056,-0.9731112
5,0.12000000000000001,0.0046126693,0.4265349,-0.11509278,-0.71193475
5,0.14,0.013143367,0.23317878,-0.12933147,-0.45758206
5,0.16,0.017806942,0.42986917,-0.13848312,-0.78807116
5,0.18,0.026404327,0.23689342,-0.15424454,-0.5419627
5,0.19999999999999998,0.031142194,0.044237345,-0.1650838,-0.30157775
5,0.21999999999999997,0.032026943,-0.14819416,-0.17111535,-0.06516923
5,0.23999999999999996,0.029063059,0.0489153,-0.17241873,-0.40657815
5,0.25999999999999995,0.030041365,-0.14339611,-0.18055029,-0.17282857
5,0.27999999999999997,0.027173443,-0.3355365,-0.18400687,0.0579033
5,0.3,0.020462712,-0.1383185,-0.1828488,-0.28672296
5,0.32,0.017696341,-0.330426,-0.18858325,-0.056823894
5,0.34,0.011087822,-0.133171,-0.18971974,-0.4025761
5,0.36000000000000004,0.008424401,-0.32516712,-0.19777127,-0.17519295
5,0.38000000000000006,0.0019210593,-0.5169901,-0.20127513,0.04916629
5,0.4000000000000001,-0.0084187435,-0.31963655,-0.2002918,-0.2996641
5,0.4200000000000001,-0.014811475,-0.5114242,-0.20628507,-0.076226674
5,0.4400000000000001,-0.025039958,-0.70308375,-0.20780961,0.14494887
5,0.46000000000000013,-0.039101634,-0.5056856,-0.20491064,-0.20543507
5,0.48000000000000015,-0.049215347,-0.69737804,-0.20901933,0.016265022
5,0.5000000000000001,-0.06316291,-0.88898534,-0.20869403,0.23641518
5,0.5200000000000001,-0.080942616,-0.6915878,-0.20396572,-0.1141681
5,0.5400000000000001,-0.09477437,-0.88329214,-0.20624909,0.10787659
5,0.5600000000000002,-0.11244021,-0.6859035,-0.20409156,-0.24213941
5,0.5800000000000002,-0.12615828,-0.87761444,-0.20893435,-0.020128513
5,0.6000000000000002,-0.14371057,-1.0692233,-0.20933692,0.20005353
5,0.6200000000000002,-0.16509503,-0.871818,-0.20533584,-0.1506866
5,0.6400000000000002,-0.1825314,-1.0634986,-0.20834959,0.07084886
5,0.6600000000000003,-0.20380136,-0.8660934,-0.2069326,-0.27966785
6,0,-0.011551939,0.04744401,-0.040793736,-0.0440808
6,0.02,-0.010603058,0.24312647,-0.04167535,-0.3493503
6,0.04,-0.005740529,0.4388156,-0.04866236,-0.65487814
6,0.06,0.0030357826,0.6345801,-0.061759923,-0.96247834
6,0.08,0.015727384,0.44033998,-0.08100949,-0.6898196
6,0.1,0.024534184,0.24643008,-0.09480588,-0.42369935
6,0.12000000000000001,0.029462785,0.44275823,-0.10327987,-0.7447003
6,0.14,0.03831795,0.24920171,-0.118173875,-0.48622292
6,0.16,0.043301985,0.4457756,-0.12789834,-0.8136896
6,0.18,0.052217495,0.2526155,-0.14417212,-0.56381565
6,0.19999999999999998,0.057269808,0.05977936,-0.15544844,-0.31980234
6,0.21999999999999997,0.058465395,0.25673404,-0.16184448,-0.6571901
6,0.23999999999999996,0.06360007,0.064190775,-0.17498828,-0.41952434
6,0.25999999999999995,0.06488389,-0.128076,-0.18337877,-0.18671286
6,0.27999999999999997,0.06232237,-0.32016543,-0.18711303,0.042978477
6,0.3,0.055919062,-0.12292195,-0.18625346,-0.30241328
6,0.32,0.053460624,-0.31496876,-0.19230172,-0.073767744
6,0.34,0.047161248,-0.5068884,-0.19377708,0.1526163
6,0.36000000000000004,0.03702348,-0.30959612,-0.19072476,-0.19439787
6,0.38000000000000006,0.030831557,-0.5015509,-0.19461271,0.032579493
6,0.4000000000000001,0.020800538,-0.30424798,-0.19396113,-0.3146437
6,0.4200000000000001,0.014715579,-0.49615443,-0.200254,-0.08884955
6,0.4400000000000001,0.004792491,-0.6879269,-0.20203099,0.13457866
6,0.46000000000000013,-0.008966047,-0.49057072,-0.19933942,-0.21442847
6,0.48000000000000015,-0.018777462,-0.68236756,-0.20362799,0.009351313
6,0.5000000000000001,-0.03242481,-0.48499596,-0.20344096,-0.34004313
7,0,0.015784053,-0.023786403,0.047587335,-0.00881141
7,0.02,0.015308325,0.17062192,0.047411107,-0.28610837
7,0.04,0.018720763,0.3650368,0.041688938,-0.56346935
7,0.06,0.0260215,0.55954975,0.030419553,-0.84273225
7,0.08,0.037212495,0.7542436,0.013564908,-1.125696
7,0.1,0.052297365,0.5589465,-0.008949011,-0.82878935
7,0.12000000000000001,0.063476294,0.75418967,-0.025524797,-1.1242733
7,0.14,0.07856009,0.5594114,-0.048010264,-0.8397046
7,0.16,0.089748316,0.3649767,-0.06480435,-0.56249815
7,0.18,0.09704785,0.56094533,-0.07605432,-0.8748732
7,0.19999999999999998,0.108266756,0.3669351,-0.093551785,-0.6070376
7,0.21999999999999997,0.11560546,0.17323712,-0.105692536,-0.3452252
7,0.23999999999999996,0.1190702,0.36969134,-0.11259704,-0.6692779
7,0.25999999999999995,0.12646402,0.17630012,-0.1259826,-0.41406167
7,0.27999999999999997,0.12999003,0.37296158,-0.13426383,-0.74365693
7,0.3,0.13744926,0.179923,-0.14913698,-0.4960601
7,0.32,0.14104773,-0.012815998,-0.15905817,-0.2538447
7,0.34,0.1407914,0.18417723,-0.16413507,-0.5921707
7,0.36000000000000004,0.14447495,-0.008312679,-0.17597848,-0.35535577
7,0.38000000000000006,0.1443087,-0.20055306,-0.18308559,-0.122919776
7,0.4000000000000001,0.14029764,-0.0033446732,-0.18554398,-0.4673153
7,0.4200000000000001,0.14023075,-0.19542728,-0.19489029,-0.23837419
7,0.4400000000000001,0.1363222,-0.38730863,-0.19965778,-0.012936656
7,0.46000000000000013,0.12857603,-0.5790907,-0.19991651,0.21071154
7,0.48000000000000015,0.11699421,-0.3817555,-0.19570228,-0.13778058
7,0.5000000000000001,0.1093591,-0.57361466,-0.1984579,0.08734477
7,0.5200000000000001,0.0978868,-0.3762834,-0.196711,-0.2608066
7,0.5400000000000001,0.09036113,-0.5681332,-0.20192713,-0.036042515
7,0.5600000000000002,0.07899847,-0.7598732,-0.20264798,0.18675989
7,0.5800000000000002,0.063801005,-0.56251574,-0.19891278,-0.16239016
7,0.6000000000000002,0.052550692,-0.75431675,-0.20216058,0.061542947
7,0.6200000000000002,0.037464358,-0.55695677,-0.20092973,-0.28749934
7,0.6400000000000002,0.026325222,-0.7487312,-0.20667972,-0.06430169
7,0.6600000000000003,0.011350598,-0.940383,-0.20796575,0.1567257
7,0.6800000000000003,-0.007457062,-0.7429845,-0.20483123,-0.19369423
7,0.7000000000000003,-0.022316752,-0.9346775,-0.20870511,0.028034177
7,0.7200000000000003,-0.0410103,-0.7372688,-0.20814444,-0.32256803
8,0,-0.03916941,0.011092791,0.0055542146,0.037087407
8,0.02,-0.038947552,0.20613466,0.0062959627,-0.25383794
8,0.04,-0.03482486,0.40116614,0.0012192036,-0.54452837
8,0.06,-0.026801538,0.5962709,-0.009671364,-0.8368269
8,0.08,-0.014876118,0.79152364,-0.026407903,-1.1325356
8,0.1,0.00095435465,0.5967571,-0.049058616,-0.84825075
8,0.12000000000000001,0.012889497,0.40233743,-0.06602363,-0.5713895
8,0.14,0.020936245,0.59832007,-0.077451415,-0.8841198
8,0.16,0.032902647,0.4043304,-0.09513381,-0.6167556
8,0.18,0.040989254,0.60064363,-0.107468925,-0.9378211
8,0.19999999999999998,0.053002127,0.407122,-0.12622535,-0.6807484
8,0.21999999999999997,0.061144568,0.2139582,-0.13984032,-0.43031967
8,0.23999999999999996,0.065423734,0.41075468,-0.14844671,-0.763612
8,0.25999999999999995,0.07363883,0.21795501,-0.16371895,-0.52107626
8,0.27999999999999997,0.07799792,0.025470264,-0.17414047,-0.28412867
8,0.3,0.078507334,-0.16679576,-0.17982304,-0.05103035
8,0.32,0.07517142,0.030387877,-0.18084365,-0.39462006
8,0.34,0.07577917,-0.16176917,-0.18873605,-0.16396363
8,0.36000000000000004,0.07254379,-0.35375863,-0.19201532,0.063747
8,0.38000000000000006,0.06546862,-0.15647656,-0.19074039,-0.28284377
8,0.4000000000000001,0.062339086,-0.34843883,-0.19639726,-0.05586072
8,0.4200000000000001,0.05537031,-0.5402821,-0.19751447,0.16900188
8,0.4400000000000001,0.044564668,-0.34296203,-0.19413444,-0.178916
8,0.46000000000000013,0.03770543,-0.5348527,-0.19771276,0.046795327
8,0.48000000000000015,0.027008373,-0.33752608,-0.19677685,-0.30117783
8,0.5000000000000001,0.020257851,-0.52937895,-0.20280041,-0.076431885
8,0.5200000000000001,0.009670272,-0.7211036,-0.20432904,0.14604591
8,0.5400000000000001,-0.0047518006,-0.523731,-0.20140813,-0.20350981
8,0.5600000000000002,-0.015226421,-0.7154885,-0.20547833,0.019497683
8,0.5800000000000002,-0.029536191,-0.5181033,-0.20508838,-0.33033812
9,0,0.009298449,-0.03078322,0.04403176,0.04523949
9,0.02,0.008682785,0.16368058,0.044936553,-0.23323233
9,0.04,0.0119563965,0.35813263,0.040271908,-0.51140904
9,0.06,0.019119048,0.5526648,0.030043725,-0.79113406
9,0.08,0.030172346,0.74736166,0.014221044,-1.074216
9,0.1,0.04511958,0.5520547,-0.007263275,-0.77710426
9,0.12000000000000001,0.056160673,0.74727577,-0.022805361,-1.0720636
9,0.14,0.07110619,0.55246264,-0.044246633,-0.786624
9,0.16,0.082155444,0.35797554,-0.05997911,-0.5081832
9,0.18,0.08931495,0.553889,-0.070142776,-0.81914824
9,0.19999999999999998,0.10039273,0.35979357,-0.08652574,-0.54932606
9,0.21999999999999997,0.107588604,0.5560176,-0.09751226,-0.86796784
9,0.23999999999999996,0.11870895,0.36234802,-0.11487162,-0.6074667
9,0.25999999999999995,0.12595591,0.16900364,-0.12702096,-0.35305953
9,0.27999999999999997,0.12933598,0.36568138,-0.13408214,-0.6829432
9,0.3,0.13664961,0.17265096,-0.147741,-0.43529856
9,0.32,0.14010264,-0.020104447,-0.15644698,-0.19259323
9,0.34,0.13970055,0.17686921,-0.16029884,-0.5302533
9,0.36000000000000004,0.14323793,-0.015677843,-0.1709039,-0.2920618
9,0.38000000000000006,0.14292437,-0.20800334,-0.17674515,-0.057777926
9,0.4000000000000001,0.1387643,-0.010845616,-0.1779007,-0.40060022
9,0.4200000000000001,0.13854739,-0.20305698,-0.18591271,-0.16886096
9,0.4400000000000001,0.13448626,-0.39509872,-0.18928993,0.059893716
9,0.46000000000000013,0.12658428,-0.19783813,-0.18809205,-0.28603148
9,0.48000000000000015,0.12262752,-0.38984942,-0.19381268,-0.058067895
9,0.5000000000000001,0.11483053,-0.5817407,-0.19497404,0.16775498
9,0.5200000000000001,0.10319571,-0.38444006,-0.19161893,-0.17954837
9,0.5400000000000001,0.095506914,-0.57637733,-0.1952099,0.047096144
9,0.5600000000000002,0.08397937,-0.37906995,-0.19426799,-0.30027157
9,0.5800000000000002,0.07639797,-0.5709691,-0.20027341,-0.07459375
9,0.6000000000000002,0.064978585,-0.76274073,-0.2017653,0.14882655
9,0.6200000000000002,0.04972377,-0.56538737,-0.19878876,-0.20011573
9,0.6400000000000002,0.038416024,-0.75719327,-0.20279108,0.02386742
9,0.6600000000000003,0.02327216,-0.559828,-0.20231372,-0.32532674
9,0.6800000000000003,0.0120756,-0.75158125,-0.20882027,-0.10263858
10,0,-0.03275252,-0.04493706,0.028947376,-0.043120015
10,0.02,-0.033651263,0.1497581,0.028084977,-0.32653105
10,0.04,-0.030656103,0.34446916,0.021554355,-0.6102266
10,0.06,-0.023766719,0.5392833,0.009349823,-0.8960434
10,0.08,-0.0129810525,0.73427725,-0.0085710455,-1.1857728
10,0.1,0.001704492,0.5392675,-0.0322865,-0.8957887
10,0.12000000000000001,0.012489842,0.34459785,-0.050202273,-0.613427
10,0.14,0.019381799,0.54038405,-0.062470816,-0.9214896
10,0.16,0.03018948,0.34615937,-0.08090061,-0.6490753
10,0.18,0.03711267,0.5423095,-0.09388211,-0.9660971
10,0.19999999999999998,0.04795886,0.34856534,-0.113204055,-0.7043214
10,0.21999999999999997,0.054930165,0.15517895,-0.12729049,-0.4493095
10,0.23999999999999996,0.058033742,0.35184985,-0.13627668,-0.7792516
10,0.25999999999999995,0.06507074,0.15883839,-0.15186171,-0.53236
10,0.27999999999999997,0.06824751,-0.03385813,-0.1625089,-0.29111773
10,0.3,0.06757034,-0.22633499,-0.16833127,-0.053774014
10,0.32,0.06304365,-0.029249514,-0.16940674,-0.39447972
10,0.34,0.062458657,-0.22161365,-0.17729634,-0.15963179
10,0.36000000000000004,0.058026385,-0.024455078,-0.18048897,-0.5025861
10,0.38000000000000006,0.05753728,-0.21663551,-0.19054069,-0.2717743
10,0.4000000000000001,0.05320457,-0.40860033,-0.19597618,-0.044718962
10,0.4200000000000001,0.045032565,-0.6004512,-0.19687057,0.18029986
10,0.4400000000000001,0.03302354,-0.40313682,-0.19326456,-0.16746137
10,0.46000000000000013,0.024960805,-0.5950428,-0.19661379,0.058571726
10,0.48000000000000015,0.013059949,-0.3977249,-0.19544235,-0.28913558
10,0.5000000000000001,0.0051054503,-0.5896011,-0.20122507,-0.06389565
10,0.5200000000000001,-0.0066865715,-0.7813547,-0.20250298,0.15916944
10,0.5400000000000001,-0.022313666,-0.5839965,-0.19931959,-0.18994865
10,0.5600000000000002,-0.033993594,-0.77579176,-0.20311856,0.0338357
10,0.5800000000000002,-0.049509432,-0.57842416,-0.20244184,-0.31543663
10,0.6000000000000002,-0.061077915,-0.7701738,-0.20875058,-0.0927981
11,0,0.019074991,0.0031055186,-0.046277076,-0.022987166
11,0.02,0.019137101,0.19885953,-0.046736818,-0.32990444
11,0.04,0.023114292,0.39461455,-0.053334907,-0.6369519
11,0.06,0.031006582,0.5904381,-0.06607395,-0.94594264
11,0.08,0.042815346,0.39626533,-0.084992796,-0.6747306
11,0.1,0.05074065,0.20242094,-0.098487414,-0.40997142
11,0.12000000000000001,0.05478907,0.3987912,-0.10668684,-0.7320079
11,0.14,0.06276489,0.20529257,-0.121327,-0.4747167
11,0.16,0.06687074,0.40190017,-0.13082133,-0.8030428
11,0.18,0.07490875,0.20879142,-0.14688219,-0.5542067
11,0.19999999999999998,0.079084575,0.016004108,-0.15796633,-0.31116787
11,0.21999999999999997,0.07940466,0.21298249,-0.16418968,-0.64920586
11,0.23999999999999996,0.083664306,0.020482281,-0.1771738,-0.41239408
11,0.25999999999999995,0.08407395,-0.1717439,-0.18542168,-0.18038553
11,0.27999999999999997,0.08063908,-0.3637954,-0.1890294,0.048551515
11,0.3,0.07336317,-0.16653666,-0.18805836,-0.2973102
11,0.32,0.07003243,-0.3585498,-0.19400457,-0.06933241
11,0.34,0.06286144,-0.55043775,-0.19539121,0.15641962
11,0.36000000000000004,0.051852684,-0.35313323,-0.19226281,-0.19098586
11,0.38000000000000006,0.04479002,-0.5450593,-0.19608253,0.03542111
11,0.4000000000000001,0.03388883,-0.3477451,-0.19537412,-0.31215826
11,0.4200000000000001,0.02693393,-0.53962517,-0.20161729,-0.08688915
11,0.4400000000000001,0.016141428,-0.7313722,-0.20335506,0.13603064
11,0.46000000000000013,0.0015139845,-0.53400624,-0.20063445,-0.21329325
11,0.48000000000000015,-0.00916614,-0.72577894,-0.20490031,0.01000386
11,0.5000000000000001,-0.023681719,-0.52839786,-0.20470023,-0.3396943
12,0,0.016816009,0.023341065,0.028399073,0.046387084
12,0.02,0.01728283,0.21804452,0.029326813,-0.23720214
12,0.04,0.02164372,0.4127355,0.024582772,-0.52049214
12,0.06,0.029898431,0.60750294,0.014172928,-0.8053284
12,0.08,0.042048488,0.8024277,-0.0019336403,-1.0935196
12,0.1,0.058097042,0.60733134,-0.023804031,-0.801444
12,0.12000000000000001,0.07024367,0.8027715,-0.039832912,-1.101519
